accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1084,0.3072,0.22045262560031534,5,9,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1224,0.338,0.2398839957286687,20,9,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.126,0.3436,0.2465474658215493,50,9,layer3.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.068,0.2072,0.15883438592082735,1,0,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1104,0.2948,0.21843052606543714,5,0,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1212,0.3212,0.23463463414074395,20,0,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1184,0.344,0.24047488424844082,50,0,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0744,0.2284,0.16996473876231688,1,1,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0996,0.2836,0.2083957137482069,5,1,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1252,0.3468,0.24312935213509973,20,1,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1332,0.3544,0.252036471657968,50,1,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.076,0.2016,0.16238695446794613,1,2,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1008,0.2904,0.21426562760353335,5,2,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1208,0.3252,0.23436478011740292,20,2,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1288,0.34,0.2457807360923505,50,2,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0596,0.1968,0.15315523494242486,1,3,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0952,0.3016,0.20751491764147323,5,3,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1292,0.3364,0.2439986317637668,20,3,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1276,0.3456,0.24953579142672921,50,3,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0632,0.214,0.1605919877499211,1,4,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0952,0.2796,0.20465445674675023,5,4,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1164,0.3344,0.2364977942199962,20,4,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.13,0.3564,0.25089437066922926,50,4,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0568,0.1952,0.1498959220946577,1,5,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1044,0.2864,0.2127078093237324,5,5,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1196,0.3292,0.2360522834710946,20,5,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1296,0.3468,0.24639225238472895,50,5,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0704,0.2108,0.1635576136347737,1,6,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1092,0.2884,0.21638299911929817,5,6,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.13,0.326,0.2409715385424408,20,6,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1288,0.3424,0.24504838648909844,50,6,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0668,0.2008,0.15891468459691022,1,7,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1092,0.2876,0.2128329857191297,5,7,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1256,0.3364,0.2410352598574034,20,7,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1296,0.3436,0.24571135505930897,50,7,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0612,0.1868,0.15096275299982329,1,8,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1068,0.2788,0.2114924608059287,5,8,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1236,0.3364,0.23880416305688731,20,8,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1312,0.3396,0.24710715461020996,50,8,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.072,0.2372,0.17156165524730577,1,9,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1096,0.3012,0.22063520668817746,5,9,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1184,0.334,0.234960701041059,20,9,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3344,0.24145952605376464,50,9,layer3.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0652,0.2,0.15664398410935013,1,0,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1124,0.2932,0.21752144307125074,5,0,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1172,0.3184,0.2321188807110265,20,0,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1192,0.3388,0.24007309550470737,50,0,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.072,0.232,0.16844220353158046,1,1,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0952,0.284,0.2066858403034703,5,1,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.122,0.3492,0.24116913706217316,20,1,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.13,0.3564,0.25092134221961154,50,1,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0736,0.1992,0.16128310025445725,1,2,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0976,0.2932,0.2123764252419728,5,2,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1252,0.324,0.23666440273449535,20,2,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1284,0.342,0.24571205218838754,50,2,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0592,0.198,0.15333596441540395,1,3,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0956,0.2992,0.20759461009795413,5,3,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.128,0.3368,0.2423452915169698,20,3,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1252,0.3548,0.24838697654363254,50,3,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0648,0.2112,0.16221737970553926,1,4,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0916,0.282,0.20352715162689078,5,4,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1144,0.334,0.23558981197971943,20,4,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3528,0.24639716918261378,50,4,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0572,0.1928,0.14883951018276131,1,5,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1068,0.286,0.21276201224801375,5,5,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1204,0.3244,0.2354580998355571,20,5,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1268,0.3468,0.24462324946237732,50,5,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0688,0.2092,0.1624784704386726,1,6,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1104,0.2888,0.21666890676116404,5,6,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1308,0.3236,0.24106811116834437,20,6,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1264,0.346,0.24435864246056244,50,6,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.064,0.2036,0.15716952743832868,1,7,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1088,0.2888,0.21267898028735013,5,7,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.332,0.2378635625091009,20,7,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1284,0.3384,0.2445137005318443,50,7,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0612,0.1896,0.15090573449544828,1,8,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1048,0.2828,0.2113764190461626,5,8,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1228,0.3332,0.23795541202923423,20,8,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1356,0.3384,0.24955313180473135,50,8,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0692,0.2348,0.16961509698055494,1,9,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.106,0.3004,0.21754229773587835,5,9,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.118,0.3328,0.2342899998876011,20,9,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1232,0.3348,0.24155510089908444,50,9,layer3.3.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.066,0.202,0.15677512203529703,1,0,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.112,0.2936,0.21787255923556617,5,0,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1148,0.3188,0.230924323832023,20,0,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1188,0.3416,0.24007856650671175,50,0,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0732,0.2228,0.16914287063049008,1,1,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0964,0.286,0.20815136026908726,5,1,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3528,0.24176869837330137,20,1,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1308,0.36,0.25144974033362427,50,1,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0764,0.2024,0.16360317473451427,1,2,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0992,0.2928,0.21301326541259924,5,2,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1268,0.3272,0.23821913812590206,20,2,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1292,0.3424,0.2468646169785905,50,2,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.062,0.1984,0.15457545041718215,1,3,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.094,0.298,0.2066682634400779,5,3,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1272,0.3412,0.24268218070937428,20,3,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1276,0.3504,0.24973132669595985,50,3,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0636,0.212,0.16070508030601735,1,4,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0972,0.2844,0.20618557804299417,5,4,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1156,0.3316,0.23726219755899697,20,4,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1256,0.35,0.24836914120592504,50,4,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0552,0.1932,0.14800935814835053,1,5,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1072,0.2876,0.21373463416356103,5,5,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.12,0.3272,0.2355066102653288,20,5,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1256,0.3416,0.24363557372625447,50,5,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0668,0.2084,0.16176780467187468,1,6,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1116,0.2928,0.21840158950059432,5,6,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1308,0.3212,0.2411506351382184,20,6,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.126,0.3444,0.24410074994667852,50,6,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0664,0.2032,0.15845634570624528,1,7,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1096,0.2888,0.21403491308625772,5,7,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1208,0.3332,0.23706636119582003,20,7,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1272,0.3404,0.24377666934268113,50,7,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0564,0.1908,0.1486062736037452,1,8,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1028,0.2812,0.21040423405820644,5,8,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.124,0.3328,0.23886007477051685,20,8,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1372,0.338,0.25087704555218515,50,8,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0668,0.2364,0.16847063707244173,1,9,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1052,0.3012,0.21686201125124735,5,9,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1212,0.3332,0.23599140735474625,20,9,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.124,0.3356,0.24243046129800022,50,9,layer3.4.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.066,0.2008,0.1570842769073137,1,0,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1136,0.2896,0.21824912525187057,5,0,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1176,0.314,0.23135055123233975,20,0,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.116,0.3392,0.2384235524840843,50,0,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0732,0.2264,0.16893177800358927,1,1,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0944,0.2824,0.20683250285964042,5,1,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1212,0.3508,0.24193526546639021,20,1,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1312,0.3552,0.25139670644273215,50,1,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.074,0.1976,0.16218343509809,1,2,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1032,0.2964,0.2150401056136912,5,2,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1264,0.3268,0.23599945196529037,20,2,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1284,0.3372,0.24523122067801834,50,2,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0608,0.1976,0.15327414654862176,1,3,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0964,0.2984,0.20772177862869384,5,3,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.124,0.3388,0.24058441374580797,20,3,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.128,0.3448,0.24968049291803113,50,3,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.066,0.2164,0.162244540715991,1,4,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0952,0.2824,0.2056720307317059,5,4,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1172,0.3304,0.2371264848369604,20,4,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3492,0.2457023682316898,50,4,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0556,0.1924,0.14861842872752953,1,5,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1092,0.2904,0.21508434725921688,5,5,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1196,0.3296,0.23447966651341048,20,5,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1292,0.3412,0.24377114257030574,50,5,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0692,0.208,0.16345644850084895,1,6,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.112,0.2856,0.21816634294333875,5,6,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1312,0.3216,0.24001355715303274,20,6,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1296,0.3388,0.24431455662176782,50,6,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0668,0.2048,0.158226286575971,1,7,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1072,0.2884,0.21256029656629444,5,7,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1208,0.3316,0.23677938146856065,20,7,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1312,0.338,0.2448711350343341,50,7,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0596,0.192,0.1506556588832002,1,8,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1052,0.2832,0.2114009686891275,5,8,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1284,0.3268,0.2397741574504433,20,8,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.14,0.3376,0.25110707485526734,50,8,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0656,0.2324,0.16756957663719227,1,9,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.104,0.2976,0.2152367240187964,5,9,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1204,0.3264,0.2345202429325885,20,9,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1252,0.3348,0.24195630834543858,50,9,layer3.5.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0628,0.1952,0.15415954586416133,1,0,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0964,0.278,0.20442979646213394,5,0,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.118,0.3036,0.22686916516468936,20,0,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.116,0.3292,0.23294708879598125,50,0,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0684,0.2084,0.16125890396725118,1,1,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.09,0.2752,0.19987587871589105,5,1,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1232,0.336,0.24038529380403023,20,1,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1296,0.3424,0.2466904270733059,50,1,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0656,0.2004,0.1562017559761569,1,2,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1024,0.2812,0.2098921486520659,5,2,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1208,0.3088,0.2307548390787834,20,2,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1276,0.3264,0.24072806122158058,50,2,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.062,0.1956,0.15414405748202822,1,3,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0912,0.2692,0.19940719687780048,5,3,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1168,0.3308,0.23389253954344905,20,3,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1208,0.3428,0.24159947706583493,50,3,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0584,0.2048,0.15244344590018874,1,4,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0948,0.2732,0.20135048913426018,5,4,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1132,0.3232,0.23138646772390797,20,4,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3372,0.2421844421475616,50,4,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0592,0.1904,0.14856054776855637,1,5,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.106,0.2748,0.2071175577735765,5,5,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1216,0.3108,0.23144200680368504,20,5,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1296,0.3252,0.23901085860770427,50,5,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.068,0.2,0.1602146194576308,1,6,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1024,0.2816,0.20801513743463196,5,6,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1316,0.3068,0.2378895134503524,20,6,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1296,0.3264,0.24251887487745372,50,6,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0664,0.2076,0.1591463330657961,1,7,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1064,0.2796,0.2095398328012243,5,7,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1176,0.3308,0.23181039808353202,20,7,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.124,0.3232,0.23622148609136065,50,7,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0564,0.1936,0.14735409296398486,1,8,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1036,0.2828,0.20894977235510037,5,8,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1268,0.3168,0.23463694067506893,20,8,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.1348,0.3316,0.24516049059168554,50,8,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
0.0608,0.218,0.15889921281036626,1,9,layer4.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
