accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0428,0.1744,0.13397199146938873,1,4,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1372,0.364,0.25990881283805084,5,4,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1972,0.4624,0.33239830217536126,20,4,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2236,0.5024,0.3610255621279248,50,4,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0476,0.1912,0.13608969034769844,1,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1248,0.3588,0.25105892703396404,5,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2,0.4688,0.33479850544797884,20,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2284,0.492,0.3604618326092616,50,5,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0568,0.1932,0.14517947176983406,1,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1368,0.3712,0.26293230926693456,5,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2092,0.4832,0.34719425588705743,20,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2264,0.5052,0.3633886763223624,50,6,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.068,0.218,0.16021953568799582,1,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1244,0.3544,0.24994875674750588,5,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.206,0.4628,0.336773596693947,20,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.228,0.4936,0.36044196069828965,50,7,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0648,0.1904,0.14991122234211512,1,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.14,0.3772,0.2659114653482331,5,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1996,0.4672,0.33654119116468767,20,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2232,0.5084,0.35966657642660205,50,8,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0628,0.2136,0.1546495008473556,1,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1488,0.3792,0.27336118340328974,5,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1916,0.4668,0.32896679244473165,20,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2144,0.4856,0.3502671500321488,50,9,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0524,0.1808,0.13427748412932888,1,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1352,0.3484,0.2539431592403109,5,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1772,0.4384,0.3115268786024395,20,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2004,0.4824,0.33789465636609733,50,0,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0492,0.1824,0.13804969334752426,1,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1276,0.3464,0.246336788884663,5,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1848,0.4488,0.3194852259495483,20,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.206,0.474,0.33993197583136303,50,1,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0552,0.1844,0.1381763874357039,1,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1304,0.3544,0.2505587651410252,5,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.196,0.4412,0.32319518941907244,20,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2144,0.466,0.34364664508082954,50,2,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0412,0.1824,0.128038282684774,1,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1168,0.3504,0.24282967414402634,5,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1808,0.4496,0.31691715018075756,20,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.212,0.4844,0.34749935902043005,50,3,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0524,0.18,0.13753304777527228,1,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.12,0.3448,0.24300246414168356,5,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.184,0.4368,0.314575421556809,20,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2092,0.4808,0.3433310323413516,50,4,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0528,0.1864,0.13920997578584862,1,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1212,0.3368,0.23970137721938262,5,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1812,0.4372,0.3133514533863988,20,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2036,0.4688,0.3360703348559339,50,5,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0604,0.1908,0.14582567988670508,1,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1304,0.348,0.25046290527298404,5,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.192,0.446,0.32360780623177554,20,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1984,0.476,0.33606999686183786,50,6,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0668,0.2192,0.15868726510868988,1,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1204,0.344,0.24022787363192796,5,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1828,0.438,0.31588008075164914,20,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2096,0.4652,0.34014030575062726,50,7,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.072,0.2092,0.1584531599518397,1,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.124,0.3664,0.24800355322749507,5,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1872,0.4232,0.31355640003340574,20,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1996,0.482,0.3376658078053643,50,8,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0652,0.2172,0.15540859106607052,1,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1356,0.372,0.2595101394609637,5,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1772,0.4496,0.3101366971736392,20,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1916,0.466,0.32727049497233446,50,9,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.036,0.1736,0.1269475682109758,1,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.136,0.3276,0.2480224727081542,5,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1744,0.4356,0.30824508573831344,20,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.194,0.4668,0.3328431331482939,50,0,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0536,0.1848,0.1435695982664589,1,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.126,0.3392,0.24214393061105507,5,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1844,0.444,0.31827021658499627,20,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.204,0.4712,0.33879524095369273,50,1,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.056,0.192,0.1466612826824253,1,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.132,0.3476,0.24941722639291192,5,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.19,0.4396,0.3184528288689352,20,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2128,0.4716,0.3432033737997915,50,2,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0444,0.174,0.13166317572517972,1,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1276,0.3384,0.24479175497140981,5,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.188,0.4456,0.3209042544639759,20,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2116,0.478,0.34477309350004465,50,3,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.05,0.1844,0.13816463911499988,1,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1252,0.3436,0.2438784494905178,5,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1868,0.4356,0.316500539493738,20,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.208,0.4756,0.34555579771658845,50,4,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0496,0.1812,0.13669952379731584,1,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1196,0.3248,0.23563533568960998,5,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.18,0.4372,0.3141409088681095,20,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2016,0.46,0.33445788977786595,50,5,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0524,0.194,0.14458952719462287,1,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1304,0.3308,0.245511592464156,5,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1928,0.4368,0.3194177100128446,20,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.2036,0.4768,0.33736008883707064,50,6,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0772,0.2236,0.16674661320039652,1,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.122,0.334,0.23876052572000053,5,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1856,0.4512,0.31827573652483354,20,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.208,0.4724,0.34047591853976994,50,7,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0772,0.2084,0.16499588195827478,1,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1216,0.3464,0.24490538096026035,5,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1852,0.4332,0.31280686630533566,20,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.204,0.4828,0.3387952908900606,50,8,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0728,0.22,0.16621184342159084,1,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1328,0.358,0.2559142977872746,5,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1732,0.4372,0.30532609906777414,20,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1924,0.4628,0.32785543705971004,50,9,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.046,0.1712,0.12971840211643543,1,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0932,0.2596,0.19464346354212503,5,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1248,0.3428,0.24585178027956986,20,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1396,0.374,0.26739317711064114,50,0,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.06,0.1816,0.14144794449239792,1,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.094,0.2624,0.19563706732099703,5,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1388,0.3576,0.25663725178813235,20,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.152,0.3948,0.27949345806531517,50,1,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0528,0.1828,0.13891211743034615,1,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.108,0.274,0.20977192970273992,5,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1572,0.3628,0.26803309442898965,20,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1676,0.3784,0.28223239878943934,50,2,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0412,0.1592,0.12443896151624834,1,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0928,0.2728,0.19944830578742198,5,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1492,0.3628,0.26654568481720237,20,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1556,0.3856,0.2799600583815926,50,3,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0468,0.1556,0.12579925936915437,1,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0992,0.2768,0.20374541750876873,5,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1212,0.3376,0.2415025628853682,20,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1528,0.3872,0.27850809507187013,50,4,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.176,0.13211923640894785,1,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.084,0.2544,0.18591973106036672,5,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1244,0.3512,0.2468059010014752,20,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1432,0.3824,0.2677417127131979,50,5,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0568,0.1948,0.146824361760435,1,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0948,0.274,0.19891650058163823,5,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.144,0.3564,0.2600696223626405,20,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1532,0.382,0.27634218629992807,50,6,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0624,0.1884,0.1476122465246353,1,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0944,0.2676,0.20115084617292114,5,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1404,0.3608,0.2582035647686216,20,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1484,0.3824,0.2731281381686287,50,7,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0652,0.2008,0.15226349676499867,1,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1008,0.2844,0.20605345398002692,5,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1448,0.3408,0.25578511709539714,20,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1576,0.3824,0.2794408594276296,50,8,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0668,0.1852,0.14852387822770408,1,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0932,0.2812,0.20321650997147686,5,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.126,0.3492,0.24699850182214755,20,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1352,0.376,0.2623751595876639,50,9,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.048,0.1664,0.126771585450926,1,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0712,0.2256,0.16571578697406786,5,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1012,0.2972,0.21585458130668544,20,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1148,0.3276,0.23225636531424393,50,0,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0584,0.1656,0.13485176512736938,1,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0796,0.228,0.16992296374572383,5,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1056,0.3056,0.21730728501607924,20,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.124,0.3348,0.24093229869052926,50,1,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0464,0.1784,0.1288739944271273,1,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.086,0.2436,0.18153806756964,5,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1248,0.308,0.23047441659146853,20,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1348,0.334,0.24354069838341016,50,2,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0372,0.154,0.11816772971758557,1,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0792,0.2304,0.17476265606615174,5,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1228,0.3156,0.23288804444347733,20,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1248,0.3356,0.2410519777037843,50,3,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.044,0.1568,0.11875138702024149,1,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0808,0.2348,0.17501150574041752,5,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1004,0.2908,0.2100005337359828,20,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1276,0.3288,0.24079301383645937,50,4,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0496,0.1636,0.12615275722697744,1,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.066,0.22,0.15965895395380278,5,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.094,0.2856,0.2050515811690911,20,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1168,0.3204,0.229764472632379,50,5,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0556,0.1852,0.1403990483778164,1,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.082,0.2396,0.17789508123257403,5,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1228,0.3012,0.2258459484239625,20,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1228,0.3272,0.23778465970488175,50,6,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.062,0.1864,0.14048794314157936,1,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.08,0.2344,0.1759872304879651,5,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1116,0.3132,0.22198685243660485,20,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1196,0.3208,0.23528846869563586,50,7,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0608,0.1928,0.14416571697189426,1,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.082,0.2448,0.17842293088774505,5,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1196,0.2884,0.22206469646691926,20,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1352,0.3208,0.24349287823559088,50,8,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.1808,0.1408808927503591,1,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0764,0.2336,0.171017860516624,5,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1012,0.2912,0.21055725557394972,20,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1096,0.3264,0.22511977190520174,50,9,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.048,0.1664,0.11886010366093774,1,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0564,0.1928,0.14072463474162347,5,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0808,0.2428,0.17809329227527473,20,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.09,0.264,0.1942857057912906,50,0,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0528,0.1536,0.12219685053803578,1,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.064,0.1824,0.14473330439483723,5,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0836,0.2548,0.1800501239063719,20,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0976,0.2832,0.20177699909529842,50,1,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0452,0.162,0.11908142815609156,1,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0692,0.2228,0.1578768311331706,5,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.1044,0.2632,0.19850177886150155,20,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0972,0.2688,0.19706188707829295,50,2,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0384,0.1448,0.10777086987228927,1,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0616,0.2004,0.1477342827042558,5,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.094,0.2744,0.196479339671744,20,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0968,0.2756,0.20139276100555498,50,3,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0428,0.1452,0.11090341065678418,1,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0664,0.2036,0.1533201172957522,5,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0812,0.2464,0.17920410908647907,20,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0964,0.2724,0.19830918431214042,50,4,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0464,0.1564,0.1145265939716072,1,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.056,0.1768,0.13754691073116102,5,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0716,0.2276,0.16907328458402474,20,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.088,0.26,0.18908879695953515,50,5,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0528,0.1768,0.13055395047156357,1,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0584,0.2016,0.14480772740308104,5,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0956,0.2464,0.18513968375000545,20,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0956,0.2668,0.1973727520650003,50,6,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0568,0.1748,0.12742706394086029,1,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.062,0.1944,0.14619205363960908,5,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0824,0.252,0.180661230830942,20,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0976,0.278,0.20020032230642115,50,7,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
0.0488,0.1704,0.12540307689488983,1,8,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
